taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_orders.report,W133-25PVC-2-17_kraken2_bracken_orders.report,W132-25PVC-1-17_kraken2_bracken_orders.report,W131-25PET-3-17_kraken2_bracken_orders.report,W130-25PET-2-17_kraken2_bracken_orders.report,W129-25PET-1-17_kraken2_bracken_orders.report,W128-25PE0.6-3-17_kraken2_bracken_orders.report,W127-25PE0.6-2-17_kraken2_bracken_orders.report,W126-25PE0.6-1-17_kraken2_bracken_orders.report,W125-25S-3-17_kraken2_bracken_orders.report,W124-25S-2-17_kraken2_bracken_orders.report,W123-25S-1-17_kraken2_bracken_orders.report,Q66-25S-3-0_kraken2_bracken_orders.report,Q65-25S-2-0_kraken2_bracken_orders.report,Q64-25S-1-0_kraken2_bracken_orders.report,Q63-25PVC-3-11_kraken2_bracken_orders.report,Q62-25PVC-2-11_kraken2_bracken_orders.report,Q61-25PVC-1-11_kraken2_bracken_orders.report,Q60-25PET-3-11_kraken2_bracken_orders.report,Q59-25PET-2-11_kraken2_bracken_orders.report,Q58-25PET-1-11_kraken2_bracken_orders.report,Q57-25PE0.6-3-11_kraken2_bracken_orders.report,Q56-25PE0.6-2-11_kraken2_bracken_orders.report,Q55-25PE0.6-1-11_kraken2_bracken_orders.report,Q54-25S-3-11_kraken2_bracken_orders.report,Q53-25S-2-11_kraken2_bracken_orders.report,Q52-25S-1-11_kraken2_bracken_orders.report,Q51-25PVC-3-3_kraken2_bracken_orders.report,Q50-25PVC-2-3_kraken2_bracken_orders.report,Q49-25PVC-1-3_kraken2_bracken_orders.report,Q48-25PET-3-3_kraken2_bracken_orders.report,Q47-25PET-2-3_kraken2_bracken_orders.report,Q46-25PET-1-3_kraken2_bracken_orders.report,Q45-25PE0.6-3-3_kraken2_bracken_orders.report,Q44-25PE0.6-2-3_kraken2_bracken_orders.report,Q43-25PE0.6-1-3_kraken2_bracken_orders.report,Q42-25S-3-3_kraken2_bracken_orders.report,Q41-25S-2-3_kraken2_bracken_orders.report,Q40-25S-1-3_kraken2_bracken_orders.report,Q34-25PE0.1-2-11_kraken2_bracken_orders.report,Q33-25PE0.1-1-11_kraken2_bracken_orders.report,Q32-25PE0.1-2-3_kraken2_bracken_orders.report,Q31-25PE0.1-1-3_kraken2_bracken_orders.report
C,580370,          Candidatius Mariprofundia,,,,,,3.0,,,3.0,,,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,5.0,,,,,,
O,580371,            Mariprofundales,,,,,,3.0,,,3.0,,,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,5.0,,,,,,
O,588673,            Solirubrobacterales,2443.0,3354.0,3258.0,3859.0,3533.0,4069.0,6819.0,5445.0,4327.0,5023.0,4838.0,5670.0,14958.0,12293.0,11758.0,2435.0,1960.0,2578.0,3327.0,2857.0,3109.0,5429.0,4073.0,3443.0,4180.0,4598.0,4808.0,4536.0,4835.0,5617.0,5047.0,3596.0,4840.0,7130.0,6575.0,5965.0,7491.0,6723.0,7018.0,4457.0,4576.0,5436.0,6423.0
O,588674,            Thermoleophilales,17.0,31.0,28.0,41.0,43.0,26.0,50.0,34.0,49.0,76.0,16.0,67.0,147.0,74.0,56.0,21.0,16.0,20.0,24.0,33.0,22.0,12.0,,24.0,19.0,45.0,27.0,55.0,55.0,90.0,29.0,25.0,45.0,46.0,44.0,33.0,60.0,49.0,28.0,33.0,48.0,31.0,53.0
O,622450,            Actinopolysporales,,,,,,,,3.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,
O,622452,            Kineosporiales,25.0,52.0,41.0,62.0,55.0,58.0,100.0,120.0,40.0,105.0,108.0,91.0,181.0,152.0,172.0,33.0,39.0,51.0,51.0,44.0,57.0,59.0,52.0,35.0,24.0,73.0,52.0,82.0,55.0,99.0,67.0,60.0,35.0,60.0,60.0,91.0,112.0,84.0,54.0,46.0,46.0,91.0,77.0
C,641853,          Elusimicrobia,,,,,,3.0,,,,,3.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
O,641854,            Elusimicrobiales,,,,,,3.0,,,,,3.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
C1,648176,            SAR202 cluster,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
C,649775,          Synergistia,2.0,10.0,2.0,6.0,2.0,6.0,21.0,17.0,3.0,14.0,2.0,6.0,34.0,26.0,10.0,2.0,,,6.0,7.0,,6.0,6.0,7.0,3.0,4.0,5.0,12.0,4.0,5.0,3.0,6.0,12.0,13.0,5.0,4.0,9.0,7.0,5.0,2.0,4.0,7.0,6.0
O,649776,            Synergistales,2.0,10.0,2.0,6.0,2.0,6.0,21.0,17.0,3.0,14.0,2.0,6.0,34.0,26.0,10.0,2.0,,,6.0,7.0,,6.0,6.0,7.0,3.0,4.0,5.0,12.0,4.0,5.0,3.0,6.0,12.0,13.0,5.0,4.0,9.0,7.0,5.0,2.0,4.0,7.0,6.0
P,651137,        Nitrososphaerota,3315.0,4327.0,4245.0,6555.0,9636.0,7200.0,9936.0,7092.0,4720.0,6608.0,6052.0,6302.0,5011.0,4612.0,5168.0,1020.0,598.0,917.0,2103.0,2539.0,1137.0,2840.0,2116.0,1476.0,2541.0,2952.0,1946.0,1214.0,1660.0,2326.0,2789.0,1020.0,1968.0,1812.0,2591.0,1203.0,2497.0,2390.0,2492.0,2168.0,3266.0,1487.0,3142.0
C,666505,            Phycisphaerae,53.0,108.0,84.0,65.0,76.0,62.0,93.0,75.0,74.0,68.0,82.0,90.0,281.0,265.0,460.0,50.0,22.0,36.0,46.0,32.0,42.0,64.0,34.0,41.0,57.0,67.0,40.0,98.0,98.0,344.0,98.0,69.0,75.0,103.0,76.0,84.0,99.0,90.0,108.0,52.0,47.0,72.0,92.0
O,666506,              Phycisphaerales,11.0,26.0,35.0,22.0,24.0,9.0,22.0,27.0,35.0,26.0,26.0,33.0,59.0,41.0,65.0,10.0,,3.0,9.0,9.0,9.0,12.0,7.0,13.0,18.0,14.0,9.0,18.0,19.0,20.0,23.0,9.0,20.0,26.0,29.0,20.0,23.0,15.0,34.0,24.0,11.0,17.0,22.0
O,717963,              Methylacidiphilales,,,,,,,15.0,,,10.0,,,38.0,39.0,,,,,,,,,,,86.0,,,,,,,,127.0,,,77.0,,,,,,,
O,742030,            Salinisphaerales,2.0,2.0,6.0,6.0,7.0,21.0,5.0,5.0,8.0,23.0,16.0,14.0,37.0,25.0,22.0,5.0,,6.0,9.0,8.0,17.0,22.0,18.0,13.0,5.0,,6.0,4.0,,4.0,9.0,7.0,8.0,22.0,3.0,,6.0,11.0,16.0,8.0,,8.0,9.0
C,768503,              Cytophagia,10521.0,9557.0,13594.0,16838.0,28286.0,27835.0,11732.0,12164.0,15168.0,16780.0,13487.0,13320.0,3299.0,3037.0,2791.0,5109.0,7301.0,6678.0,10421.0,25961.0,28054.0,18402.0,11941.0,19066.0,16424.0,16722.0,16210.0,2153.0,3325.0,2638.0,6380.0,7256.0,8171.0,7759.0,9720.0,8500.0,8472.0,7805.0,8207.0,17634.0,12855.0,8597.0,6352.0
O,768507,                Cytophagales,10521.0,9557.0,13594.0,16838.0,28286.0,27835.0,11732.0,12164.0,15168.0,16780.0,13487.0,13320.0,3299.0,3037.0,2791.0,5109.0,7301.0,6678.0,10421.0,25961.0,28054.0,18402.0,11941.0,19066.0,16424.0,16722.0,16210.0,2153.0,3325.0,2638.0,6380.0,7256.0,8171.0,7759.0,9720.0,8500.0,8472.0,7805.0,8207.0,17634.0,12855.0,8597.0,6352.0
C,795747,              Ignavibacteria,48.0,74.0,61.0,96.0,97.0,112.0,142.0,138.0,77.0,197.0,171.0,157.0,397.0,299.0,301.0,26.0,8.0,20.0,57.0,43.0,24.0,64.0,59.0,47.0,80.0,86.0,65.0,40.0,54.0,54.0,91.0,39.0,72.0,107.0,82.0,82.0,89.0,118.0,101.0,58.0,72.0,50.0,91.0
O,795748,                Ignavibacteriales,48.0,74.0,61.0,96.0,97.0,112.0,142.0,138.0,77.0,197.0,171.0,157.0,397.0,299.0,301.0,26.0,8.0,20.0,57.0,43.0,24.0,64.0,59.0,47.0,80.0,86.0,65.0,40.0,54.0,54.0,91.0,39.0,72.0,107.0,82.0,82.0,89.0,118.0,101.0,58.0,72.0,50.0,91.0
C,908620,          Nitriliruptoria,12.0,29.0,20.0,15.0,46.0,124.0,91.0,89.0,51.0,113.0,63.0,64.0,225.0,119.0,66.0,12.0,12.0,4.0,45.0,31.0,42.0,58.0,36.0,44.0,29.0,39.0,58.0,14.0,12.0,36.0,37.0,22.0,54.0,73.0,21.0,30.0,57.0,100.0,108.0,30.0,16.0,59.0,43.0
O,908621,            Euzebyales,,12.0,4.0,,14.0,,12.0,11.0,13.0,19.0,13.0,26.0,46.0,30.0,19.0,12.0,3.0,4.0,9.0,,6.0,20.0,,,,,13.0,9.0,9.0,15.0,11.0,,19.0,,,10.0,24.0,24.0,8.0,16.0,,15.0,13.0
O,909929,            Selenomonadales,27.0,17.0,27.0,22.0,11.0,25.0,31.0,23.0,28.0,18.0,16.0,28.0,40.0,27.0,100.0,56.0,20.0,23.0,17.0,17.0,12.0,18.0,32.0,11.0,31.0,32.0,24.0,15.0,12.0,10.0,17.0,15.0,21.0,23.0,18.0,20.0,33.0,20.0,12.0,14.0,33.0,16.0,18.0
C,909932,          Negativicutes,27.0,32.0,27.0,22.0,18.0,51.0,31.0,57.0,28.0,18.0,109.0,28.0,118.0,173.0,248.0,56.0,20.0,23.0,17.0,17.0,27.0,18.0,32.0,20.0,31.0,49.0,24.0,15.0,12.0,10.0,31.0,15.0,38.0,23.0,18.0,41.0,54.0,20.0,12.0,14.0,33.0,16.0,41.0
O,1033996,            Nitrososphaerales,742.0,40.0,100.0,82.0,2007.0,54.0,1939.0,142.0,139.0,1001.0,68.0,130.0,226.0,221.0,219.0,167.0,39.0,121.0,63.0,352.0,170.0,70.0,308.0,181.0,443.0,72.0,279.0,103.0,289.0,418.0,436.0,182.0,326.0,105.0,604.0,84.0,125.0,453.0,319.0,249.0,375.0,209.0,366.0
C,1042312,          Armatimonadia,2.0,,,2.0,,2.0,2.0,4.0,,4.0,3.0,,2.0,5.0,6.0,,,,6.0,3.0,3.0,5.0,3.0,,5.0,,3.0,,,2.0,4.0,,,2.0,2.0,,,2.0,3.0,,,,3.0
C,1077257,          Chthonomonadia,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,2.0,4.0
O,1077263,            Chthonomonadales,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,2.0,4.0
O,1127829,              Candidatus Brocadiales,15.0,25.0,18.0,18.0,27.0,23.0,27.0,29.0,15.0,22.0,41.0,21.0,104.0,119.0,94.0,7.0,2.0,10.0,16.0,18.0,10.0,19.0,7.0,8.0,20.0,11.0,13.0,49.0,36.0,49.0,41.0,17.0,32.0,35.0,50.0,35.0,54.0,57.0,33.0,13.0,25.0,20.0,45.0
P,1134404,            Ignavibacteriota,48.0,74.0,61.0,96.0,97.0,112.0,142.0,138.0,77.0,197.0,171.0,157.0,397.0,299.0,301.0,26.0,8.0,20.0,57.0,43.0,24.0,64.0,59.0,47.0,80.0,86.0,65.0,40.0,54.0,54.0,91.0,39.0,72.0,107.0,82.0,82.0,89.0,118.0,101.0,58.0,72.0,50.0,91.0
P,1154676,        Vulcanimicrobiota,3.0,2.0,3.0,6.0,,5.0,3.0,,5.0,7.0,5.0,18.0,6.0,10.0,10.0,2.0,,,2.0,6.0,2.0,4.0,5.0,2.0,,10.0,2.0,,3.0,2.0,7.0,2.0,4.0,2.0,2.0,6.0,11.0,7.0,11.0,6.0,8.0,7.0,13.0
O,1191478,            Magnetococcales,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,,,
O,1202465,            Dehalococcoidales,,4.0,3.0,6.0,9.0,3.0,7.0,12.0,7.0,8.0,3.0,6.0,572.0,26.0,21.0,2.0,,3.0,14.0,7.0,5.0,5.0,5.0,4.0,2.0,2.0,13.0,9.0,4.0,7.0,9.0,,6.0,8.0,5.0,4.0,7.0,10.0,7.0,7.0,10.0,10.0,243.0
O,1217098,            Jiangellales,7.0,7.0,21.0,29.0,19.0,11.0,39.0,53.0,26.0,39.0,21.0,38.0,88.0,71.0,90.0,4.0,22.0,12.0,11.0,7.0,2.0,25.0,11.0,22.0,28.0,46.0,40.0,25.0,35.0,38.0,38.0,27.0,71.0,11.0,39.0,22.0,15.0,11.0,50.0,12.0,28.0,21.0,34.0
O,1235850,            Methanomassiliicoccales,,,,,,,,,,,,,3.0,2.0,10.0,,,,,,,,,,2.0,,,34.0,33.0,,,,31.0,33.0,,,47.0,,,6.0,,,37.0
O,1240482,            Orbales,,,,,4.0,,,,,,13.0,,,,,,6.0,6.0,,,,,,6.0,,7.0,,,15.0,,,,,3.0,,,,6.0,,,,,
P,1293497,          Nitrospinota,,,,,4.0,,,,,7.0,7.0,,,3.0,,,,,,,,,,2.0,,,,2.0,,,,,,2.0,,,4.0,,,,,,
C,1293498,            Nitrospinia,,,,,4.0,,,,,7.0,7.0,,,3.0,,,,,,,,,,2.0,,,,2.0,,,,,,2.0,,,4.0,,,,,,
O,1293499,              Nitrospinales,,,,,4.0,,,,,7.0,7.0,,,3.0,,,,,,,,,,2.0,,,,2.0,,,,,,2.0,,,4.0,,,,,,
C1,1301283,              Oscillatoriophycideae,196.0,281.0,301.0,260.0,344.0,345.0,319.0,292.0,388.0,466.0,383.0,373.0,1737.0,1461.0,1659.0,226.0,277.0,268.0,295.0,301.0,417.0,391.0,364.0,370.0,451.0,498.0,387.0,444.0,653.0,655.0,552.0,569.0,890.0,740.0,1280.0,527.0,750.0,805.0,835.0,388.0,365.0,726.0,634.0
C,1313211,            Lentisphaeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
P7,1338369,                              Dipnotetrapodomorpha,43924.0,52082.0,50821.0,61483.0,53044.0,54990.0,72257.0,50995.0,43654.0,55271.0,50563.0,49945.0,90220.0,79380.0,81573.0,34824.0,32940.0,34108.0,50283.0,36188.0,42120.0,48286.0,40631.0,39634.0,44621.0,49941.0,44362.0,41943.0,45625.0,52766.0,49599.0,41769.0,49580.0,51458.0,50999.0,47177.0,56742.0,54753.0,57359.0,42948.0,46732.0,47633.0,56854.0
C,1382928,          Ardenticatenia,25.0,33.0,38.0,28.0,41.0,26.0,30.0,23.0,30.0,38.0,28.0,32.0,84.0,42.0,51.0,13.0,12.0,11.0,26.0,19.0,22.0,34.0,21.0,30.0,23.0,27.0,16.0,18.0,12.0,23.0,27.0,17.0,22.0,25.0,19.0,17.0,39.0,31.0,27.0,13.0,18.0,12.0,37.0
C3,1437010,                                          Boreoeutheria,43924.0,52082.0,50821.0,61483.0,53044.0,54990.0,72257.0,50995.0,43654.0,55271.0,50563.0,49945.0,90220.0,79380.0,81573.0,34824.0,32940.0,34108.0,50283.0,36188.0,42120.0,48286.0,40631.0,39634.0,44621.0,49941.0,44362.0,41943.0,45625.0,52766.0,49599.0,41769.0,49580.0,51458.0,50999.0,47177.0,56742.0,54753.0,57359.0,42948.0,46732.0,47633.0,56854.0
O,1442155,            Ferrovales,6.0,16.0,8.0,14.0,13.0,8.0,22.0,12.0,8.0,19.0,28.0,25.0,44.0,36.0,36.0,,,,,4.0,4.0,12.0,11.0,,12.0,16.0,15.0,14.0,7.0,5.0,20.0,15.0,4.0,18.0,14.0,,21.0,10.0,11.0,7.0,17.0,14.0,39.0
C,1495646,          Thermoflexia,,4.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,,3.0,9.0,4.0,8.0,,,,4.0,2.0,,2.0,2.0,,2.0,3.0,5.0,,3.0,4.0,7.0,,2.0,3.0,6.0,3.0,3.0,2.0,9.0,,3.0,3.0,5.0
O,1495647,            Thermoflexales,,4.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,,3.0,9.0,4.0,8.0,,,,4.0,2.0,,2.0,2.0,,2.0,3.0,5.0,,3.0,4.0,7.0,,2.0,3.0,6.0,3.0,3.0,2.0,9.0,,3.0,3.0,5.0
C,1497346,          Thermoleophilia,3964.0,5393.0,5168.0,6765.0,6480.0,7510.0,12284.0,9489.0,7605.0,9982.0,9440.0,10655.0,30014.0,25420.0,25818.0,3694.0,2841.0,3829.0,5929.0,4896.0,4929.0,8477.0,6844.0,5764.0,7650.0,8987.0,8707.0,6845.0,6966.0,8539.0,8690.0,6193.0,8310.0,11746.0,10845.0,10610.0,13431.0,12312.0,13463.0,7704.0,8266.0,8404.0,11292.0
C,1553900,          Oligoflexia,,2.0,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
O,1617890,            Arenicellales,,,,,,,4.0,,,3.0,,,5.0,8.0,3.0,7.0,,,,,,,,2.0,,5.0,2.0,,,5.0,,,,,,2.0,,,,,,,2.0
C,1643678,          Nitrososphaeria,3315.0,4327.0,4245.0,6555.0,9636.0,7200.0,9936.0,7092.0,4720.0,6608.0,6052.0,6302.0,5011.0,4612.0,5168.0,1020.0,598.0,917.0,2103.0,2539.0,1137.0,2840.0,2116.0,1476.0,2541.0,2952.0,1946.0,1214.0,1660.0,2326.0,2789.0,1020.0,1968.0,1812.0,2591.0,1203.0,2497.0,2390.0,2492.0,2168.0,3266.0,1487.0,3142.0
O,1643682,            Geodermatophilales,2062.0,4200.0,2671.0,2668.0,2520.0,2652.0,5088.0,3001.0,1207.0,2071.0,2476.0,2604.0,4877.0,4323.0,4694.0,1125.0,434.0,856.0,1228.0,844.0,355.0,1325.0,664.0,384.0,1219.0,1303.0,1174.0,3786.0,4350.0,5091.0,2516.0,688.0,1373.0,1880.0,1368.0,1573.0,2091.0,2064.0,2285.0,1067.0,2305.0,789.0,3491.0
O,1643683,            Acidothermales,,,,,,,,,,,,6.0,,,,,,,,,,5.0,,,,,,2.0,,,,,,,,,,,6.0,,,,
O,1643684,            Nakamurellales,60.0,77.0,65.0,68.0,78.0,87.0,64.0,95.0,108.0,132.0,99.0,111.0,188.0,189.0,152.0,35.0,38.0,63.0,71.0,39.0,55.0,146.0,59.0,52.0,117.0,149.0,122.0,56.0,47.0,85.0,33.0,36.0,74.0,82.0,89.0,85.0,127.0,62.0,98.0,61.0,51.0,78.0,92.0
O,1643686,            Brachyspirales,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1643688,            Leptospirales,172.0,398.0,164.0,372.0,334.0,381.0,1211.0,706.0,692.0,988.0,1142.0,450.0,1679.0,1542.0,1415.0,22.0,5.0,25.0,274.0,310.0,157.0,114.0,109.0,209.0,135.0,557.0,352.0,21.0,29.0,25.0,272.0,66.0,208.0,309.0,137.0,265.0,374.0,392.0,247.0,107.0,238.0,178.0,387.0
O,1643822,            Eggerthellales,42.0,20.0,97.0,392.0,24.0,580.0,58.0,1465.0,133.0,314.0,17.0,314.0,696.0,220.0,391.0,9.0,21.0,130.0,176.0,96.0,107.0,9.0,21.0,18.0,45.0,418.0,6.0,10.0,8.0,105.0,33.0,31.0,198.0,136.0,120.0,120.0,20.0,262.0,157.0,137.0,524.0,14.0,78.0
O,1643946,            Kosmotogales,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1663419,          Fimbriimonadia,16.0,17.0,24.0,47.0,24.0,37.0,40.0,35.0,40.0,77.0,51.0,50.0,20.0,19.0,20.0,6.0,12.0,16.0,47.0,35.0,48.0,36.0,31.0,34.0,22.0,45.0,24.0,5.0,6.0,21.0,23.0,40.0,34.0,33.0,38.0,36.0,26.0,34.0,32.0,25.0,25.0,26.0,19.0
O,1663425,            Fimbriimonadales,16.0,17.0,24.0,47.0,24.0,37.0,40.0,35.0,40.0,77.0,51.0,50.0,20.0,19.0,20.0,6.0,12.0,16.0,47.0,35.0,48.0,36.0,31.0,34.0,22.0,45.0,24.0,5.0,6.0,21.0,23.0,40.0,34.0,33.0,38.0,36.0,26.0,34.0,32.0,25.0,25.0,26.0,19.0
C,1676648,          Limnochordia,2.0,3.0,10.0,3.0,12.0,5.0,11.0,8.0,5.0,5.0,3.0,4.0,34.0,15.0,15.0,,2.0,2.0,3.0,,,9.0,,3.0,3.0,14.0,4.0,4.0,4.0,5.0,6.0,4.0,10.0,4.0,6.0,5.0,14.0,4.0,6.0,3.0,3.0,,5.0
O,1676649,            Limnochordales,2.0,3.0,10.0,3.0,12.0,5.0,11.0,8.0,5.0,5.0,3.0,4.0,34.0,15.0,15.0,,2.0,2.0,3.0,,,9.0,,3.0,3.0,14.0,4.0,4.0,4.0,5.0,6.0,4.0,10.0,4.0,6.0,5.0,14.0,4.0,6.0,3.0,3.0,,5.0
O,1692040,            Acidiferrobacterales,10258.0,19367.0,16375.0,33233.0,37973.0,38984.0,65726.0,40025.0,20299.0,32223.0,38439.0,38299.0,90164.0,75821.0,81781.0,5759.0,2979.0,5348.0,18388.0,11774.0,4910.0,16337.0,10310.0,5597.0,14699.0,18819.0,13570.0,19751.0,24090.0,31384.0,35190.0,13633.0,25812.0,28720.0,28481.0,25293.0,39381.0,35999.0,41159.0,10698.0,21982.0,12752.0,45325.0
O,1706369,            Cellvibrionales,329.0,256.0,438.0,1164.0,498.0,369.0,1234.0,1195.0,735.0,464.0,322.0,358.0,898.0,510.0,490.0,563.0,454.0,646.0,1079.0,973.0,830.0,1140.0,1066.0,1536.0,520.0,480.0,496.0,434.0,495.0,505.0,1824.0,1730.0,1904.0,1252.0,1788.0,1011.0,1649.0,1247.0,1115.0,650.0,676.0,1616.0,1495.0
C,1737404,          Tissierellia,3.0,10.0,,15.0,,3.0,,,,48.0,,,,52.0,,3.0,5.0,7.0,7.0,7.0,82.0,29.0,8.0,52.0,11.0,,8.0,6.0,4.0,3.0,3.0,22.0,28.0,6.0,26.0,8.0,14.0,35.0,,7.0,9.0,5.0,
O,1737405,            Tissierellales,3.0,10.0,,15.0,,3.0,,,,48.0,,,,52.0,,3.0,5.0,7.0,7.0,7.0,82.0,29.0,8.0,52.0,11.0,,8.0,6.0,4.0,3.0,3.0,22.0,28.0,6.0,26.0,8.0,14.0,35.0,,7.0,9.0,5.0,
O,1747768,            Egibacterales,,8.0,7.0,,15.0,39.0,10.0,36.0,11.0,36.0,30.0,,79.0,45.0,13.0,,9.0,,11.0,9.0,13.0,,20.0,,11.0,11.0,17.0,5.0,3.0,13.0,15.0,11.0,22.0,45.0,21.0,20.0,16.0,32.0,28.0,,,13.0,8.0
P,1752724,              Minisyncoccota,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1755823,            Egicoccales,12.0,8.0,7.0,15.0,16.0,85.0,68.0,41.0,26.0,58.0,19.0,38.0,98.0,42.0,33.0,,,,24.0,21.0,22.0,37.0,16.0,44.0,18.0,27.0,27.0,,,7.0,11.0,11.0,13.0,28.0,,,17.0,43.0,71.0,14.0,16.0,30.0,20.0
O,1769716,            Mesoaciditogales,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1771349,              Tepidisphaerales,41.0,80.0,47.0,43.0,47.0,50.0,65.0,44.0,37.0,38.0,52.0,53.0,213.0,215.0,193.0,40.0,22.0,33.0,29.0,21.0,29.0,52.0,27.0,23.0,36.0,49.0,27.0,78.0,79.0,84.0,75.0,57.0,51.0,74.0,43.0,59.0,73.0,75.0,72.0,28.0,33.0,51.0,65.0
O,1775403,            Nevskiales,349.0,426.0,335.0,370.0,377.0,294.0,2098.0,3625.0,4389.0,851.0,978.0,872.0,944.0,911.0,624.0,128.0,76.0,94.0,283.0,823.0,414.0,2690.0,5235.0,7992.0,484.0,580.0,464.0,134.0,160.0,189.0,418.0,301.0,467.0,385.0,652.0,285.0,399.0,392.0,404.0,749.0,584.0,509.0,422.0
O,1779134,          Bradymonadales,2.0,4.0,2.0,10.0,5.0,10.0,11.0,8.0,9.0,7.0,5.0,5.0,38.0,29.0,9.0,,,2.0,4.0,4.0,,5.0,9.0,2.0,5.0,3.0,2.0,3.0,4.0,6.0,11.0,,5.0,7.0,20.0,4.0,4.0,6.0,10.0,7.0,2.0,8.0,11.0
R4,1783234,        Bacteria candidate phyla,,,,6.0,6.0,6.0,2.0,,,,3.0,,34.0,20.0,18.0,2.0,,,,,2.0,3.0,,,6.0,2.0,4.0,5.0,14.0,10.0,5.0,,,,2.0,,4.0,2.0,9.0,,,2.0,7.0
K1,1783257,        PVC group,16260.0,20836.0,19998.0,13800.0,14429.0,15001.0,19556.0,15358.0,12137.0,15894.0,14794.0,14697.0,30450.0,26132.0,25773.0,12318.0,12148.0,13014.0,12956.0,11794.0,10805.0,13812.0,11464.0,9940.0,12683.0,14733.0,12866.0,13007.0,13668.0,15972.0,16425.0,15641.0,17920.0,15547.0,15777.0,13849.0,15723.0,15861.0,16350.0,13333.0,13592.0,16807.0,15699.0
K1,1783270,        FCB group,113200.0,128489.0,143752.0,160849.0,153193.0,154382.0,102521.0,99094.0,133056.0,126342.0,98681.0,102631.0,146088.0,117452.0,111714.0,133390.0,167579.0,162401.0,189026.0,182465.0,233456.0,123967.0,103059.0,132787.0,89324.0,99961.0,117365.0,1097971.0,1426909.0,1123561.0,514447.0,435816.0,306002.0,219410.0,197735.0,144027.0,120620.0,119647.0,111999.0,104860.0,100646.0,394376.0,289618.0
K,1783272,      Bacillati,560383.0,647245.0,664782.0,402008.0,309722.0,325157.0,492396.0,377016.0,277859.0,356014.0,323475.0,344321.0,691220.0,570945.0,550884.0,819076.0,637590.0,802314.0,378021.0,257241.0,221877.0,305729.0,232336.0,202508.0,245672.0,273981.0,254158.0,1775368.0,1845194.0,1632378.0,466686.0,321846.0,340806.0,364813.0,322387.0,311194.0,335609.0,323621.0,322805.0,313222.0,346231.0,486170.0,479315.0
R5,1783273,          Patescibacteria group,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,1783275,      Thermoproteati,3315.0,4327.0,4245.0,6555.0,9636.0,7200.0,9936.0,7092.0,4720.0,6608.0,6052.0,6302.0,5011.0,4612.0,5168.0,1020.0,598.0,917.0,2103.0,2539.0,1137.0,2840.0,2116.0,1476.0,2541.0,2952.0,1946.0,1214.0,1660.0,2326.0,2789.0,1020.0,1968.0,1812.0,2591.0,1203.0,2497.0,2390.0,2492.0,2168.0,3266.0,1487.0,3142.0
O,1783344,            Endomicrobiales,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,
R6,1794810,            Microgenomates group,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1,1798711,        Cyanobacteriota/Melainabacteria group,5744.0,5563.0,7328.0,9317.0,10645.0,11247.0,10215.0,11125.0,11511.0,14685.0,12118.0,12181.0,28249.0,25376.0,25771.0,5486.0,5601.0,5630.0,9167.0,8737.0,9814.0,11367.0,9359.0,9598.0,10724.0,11767.0,11369.0,6166.0,6684.0,7894.0,8990.0,8314.0,10176.0,10497.0,11016.0,9247.0,11432.0,11300.0,11516.0,9144.0,9416.0,9999.0,9753.0
K1,1802340,        Nitrospinota/Tectimicrobiota group,,,,,4.0,,,,,7.0,7.0,,,3.0,,,,,,,,,,2.0,,,,2.0,,,,,,2.0,,,4.0,,,,,,
